hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
112,12.87349708,14.95842723,0.002363212691,1.251614289,0.5013379825,0.4813156916,1.264498386,0.5579476813,-0.7814878257,-0.01786315441,-0.4650433712,-0.6705150333
113,12.61206855,14.90361387,0.2596592949,0.7218443307,0.429705311,0.2771741617,1.079751722,0.7978892959,0.4933731147,-0.7082522895,-0.2965374241,0.5394710138
115,13.42510458,15.01173733,1.597820365,0.889536096,0.9576224781,0.343595924,0.9533078876,0.2628785245,0.433227977,0.7769698041,-0.3175578453,0.8461672145
118,12.87946789,14.45890608,0.2775122964,0.7092812084,0.4415943602,0.173826333,1.061964433,-0.7660139778,0.6343157975,0.4120033877,-0.03339279831,-0.9363606608
119,13.43306814,14.05998777,1.463124913,1.234513216,0.4829317067,0.4294540878,0.5822007117,-0.06941792642,-0.332082833,0.14497779,0.1503232382,0.6126561684
120,13.2010941,15.0886653,5.447657713,1.407767436,0.05473908485,0.4828615462,1.112689849,0.7645430687,-0.4658921241,-0.5188871667,-0.6479160208,-0.7725003611
123,13.24162512,14.18691272,2.195758706,1.308329482,0.9804557211,0.5140282769,1.439082428,-0.4744894048,0.06380916229,0.9830701886,-0.5437877782,-0.2131938975
124,13.38567933,14.6172973,2.453633526,0.6877224063,0.9841913619,0.5443103659,0.5939226185,-0.2846187584,-0.4506820322,0.02263474928,-0.2089855951,-0.4303528697
126,12.93589017,13.804791,0.0368877512,0.9472764005,0.6387237925,0.3206733995,0.871876396,-0.6251761569,-0.3476207529,0.04892542338,-0.357314334,-0.3420227531
127,12.96307756,14.41012474,1.818338144,1.213624862,0.232695978,0.5259774593,1.183788198,0.8924057816,0.6340635685,-0.9495747333,0.003980985267,-0.3972110835
128,12.64563178,13.74818612,0.01865453943,1.218837812,0.2543000316,0.0008186733072,1.218152897,-0.8884104992,-0.6378642409,-0.05750010877,0.01271690972,0.03417179644
130,12.92663695,14.2533322,0.008697346527,0.4317025559,0.3356421784,0.3408350056,0.9626892312,-0.5348202964,-0.1352191444,-0.8167120058,-0.2250025481,-0.8332356011
131,13.33573618,14.31844451,8.734394836,0.8283234697,0.7470848424,0.3824070187,0.829897098,-0.4553407932,0.7900993669,0.05835336084,0.08676940013,0.929163877
133,12.5735843,14.70598632,0.01859690558,0.4623747183,0.7474955034,0.3765277606,0.9100443503,-0.7477701862,0.1814583337,-0.8825541706,-0.1831659702,0.5513451342
135,13.1971027,14.17836147,2.232907376,1.357271872,0.2663769521,0.243288161,1.232022858,0.3966296563,0.5822979696,-0.06436350314,0.07176050264,0.01474481941
136,13.38162603,14.46831512,2.979443258,0.5017314117,0.06372356337,0.3571796876,0.8617055565,0.3979576119,0.4079181426,0.7390844633,-0.4277993648,0.2265872514
137,13.39034523,13.86025348,9.047457629,0.3224260071,0.1884173985,0.1906131757,1.005978537,0.5729074975,-0.3254676704,-0.1838331074,0.03739178098,0.8744688686
138,13.43045399,14.84995441,5.251980067,0.402689257,0.6423988987,0.2063279665,0.6573079359,-0.9792898027,0.1738267074,-0.9923254476,-0.6029433694,0.7874087821
143,13.53300976,14.21756145,2.696878118,1.18803879,0.8187825457,0.0960231399,0.5940889536,0.2255673518,0.7150413881,0.1125057918,-0.6110841676,-0.8750805561
144,13.05185134,14.62768056,2.104465699,1.439316352,0.1747885497,0.4558000157,1.400576026,-0.6488428604,0.8086696419,-0.3275013107,0.146815136,-0.3191616995
145,12.99649081,13.77515719,0.1420211245,1.057526474,0.5562264964,0.06470150471,1.11996389,-0.6790328693,0.3848549482,-0.617994443,-0.5834117527,0.2316682996
147,13.44149287,14.71718415,1.342425302,1.452636066,0.5980830024,0.2285191721,1.217127829,0.9369989294,-0.8571959917,0.2613124167,0.09766739858,0.9486154025
148,12.81435616,14.37270019,0.02070526561,0.6079314219,0.4516229026,0.02511581737,0.8929851955,-0.3977345989,-0.1222664729,0.7560309455,-0.4740345775,-0.1057006371
149,13.65735968,13.97773864,2.974294591,0.8862790756,0.4688451058,0.05938789571,1.123124312,0.9942465047,0.3412589389,0.492235515,-0.6595973805,-0.6422512969
152,12.66711757,14.47362569,0.01502671916,1.069072511,0.4845490431,0.1373267402,0.7688375184,-0.295989359,-0.3425325662,-0.7908578289,-0.5028338905,-0.3816921709
153,12.56022821,14.87064518,0.8979491623,0.8210748554,0.6746618513,0.06539079418,1.020970171,0.06034559893,0.8079957387,-0.003088700022,0.176585035,0.6844479969
154,12.5776487,14.08655529,0.8563203569,0.3979113488,0.3123534849,0.5277062271,0.817110921,0.3572925315,0.1808746366,-0.489359595,-0.02723951535,-0.5763468949
156,12.81576105,14.14909596,0.1989073289,1.333106208,0.07923399104,0.3756214258,1.098118676,-0.1001320394,0.7894277598,0.4194562702,0.05767305183,0.931416527
157,12.85717777,14.57269647,0.006893680757,1.406604974,0.8369856261,0.4681244979,0.7554351486,0.2873648942,0.6259570155,0.9308764269,-0.4372086438,0.09655957659
159,12.6935217,14.0003118,0.2170739915,1.397588738,0.4858910095,0.2141509935,1.382707502,-0.1576482145,0.7243234635,0.3815962911,-0.608871369,-0.5720526635
160,13.04255273,13.8526018,1.12074305,1.274286053,0.07919272054,0.4058211417,1.120993364,-0.9152329506,-0.7009344781,-0.923654773,-0.1282866866,0.5345460921
161,12.51598947,14.81611943,1.027133376,0.7388828765,0.6544231212,0.4519175044,1.131016047,0.3045680198,-0.799424382,0.8088174139,0.09829652188,-0.8806363269
162,12.57109286,14.42676812,9.066093431,0.6202422287,0.5334440612,0.09838813576,1.028084423,0.4434388675,-0.6546639765,0.6684391033,0.1362141958,-0.6344195509
163,12.83169425,14.12196299,0.03774565301,0.9281220617,0.1139816037,0.05389607139,1.103084017,-0.05117533887,-0.214430364,-0.6123060661,-0.1460940602,-0.3650075749
164,13.65052161,14.33103597,1.274849971,0.3050341501,0.08428919977,0.2429373272,0.7916468475,0.8796918212,0.2106891583,0.6976136577,-0.2438673512,-0.2334837267
165,13.35384259,14.70434017,0.7842098153,0.4038933869,0.711695395,0.1339520161,1.210063529,-0.1720802318,-0.9502218752,0.9231363326,-0.3489508996,0.8579685633
167,12.80728824,14.3246689,0.001105119433,1.394876375,0.5900354029,0.4093021019,1.326033266,-0.325547581,-0.8016603996,-0.9260596974,-0.3559328235,0.4270269218
169,12.79719018,14.6725588,2.322313907,0.6538715773,0.1128373764,0.2563446607,0.6057715938,0.8369790625,0.8555263028,-0.8427577935,-0.3861750744,0.3761572655
171,12.83434446,13.87141096,0.3542615674,1.337208278,0.6741984407,0.2838607945,0.8181221855,0.2706661558,0.4277364557,0.008744049494,-0.6105921999,-0.9017896011
173,12.85942626,14.80258534,0.1387630108,0.3129300383,0.9345864472,0.2671720989,1.465696815,0.7781865503,-0.2496065785,0.3879313769,0.05671250822,-0.4258984914
177,12.9950631,13.88335698,0.2605889429,1.359065404,0.5267514588,0.04663308098,1.021880238,-0.1999423229,0.355066391,0.4605743513,-0.05979166148,0.7239347237
179,12.8131148,14.73710645,0.8548523638,0.5241332471,0.5723943325,0.1022844076,1.129884415,0.6631552481,-0.1664042746,-0.05078148531,0.08984611848,0.2790024812
182,12.8340336,14.81977745,5.213313454,0.3713496161,0.09970617875,0.0001557045229,1.380934247,-0.3657591871,-0.6221884958,-0.5902820216,-0.5438654105,0.0410966202
183,12.86161187,15.01498026,5.569618885,0.5294430117,0.6589811049,0.01019405839,0.6468857255,0.3194641208,0.3184837147,0.7029850708,-0.4219452414,0.5431287956
184,12.97079621,14.48163967,6.278697621,0.7375148715,0.6433717721,0.5127592686,1.408471189,0.1639675941,0.7726589879,0.5760166976,0.1423725202,-0.6306405196
186,12.68032207,14.45903808,0.03792775505,1.180940938,0.2232067424,0.3033220597,1.103598276,-0.1327924607,0.6644416283,-0.2739451909,-0.5876133816,-0.5114608466
188,12.75481365,14.37138978,3.64793046,1.34968127,0.2024636488,0.4476337662,0.8675552111,-0.964785309,-0.1745603998,-0.9604272086,-0.5107489797,0.8113431434
189,12.94959119,14.16782668,0.07984389103,1.163161101,0.9888299649,0.5860504279,1.37203799,0.3751580805,-0.7989345603,-0.8936893904,-0.192085106,0.5188995116
194,12.71469032,14.43158104,1.993400768,1.368224414,0.8460574506,0.3529928544,1.202643784,-0.8162470285,0.3399787194,0.7175655509,0.08562971746,-0.02505794351
197,12.85929443,13.73320615,0.1848127763,0.3197092341,0.8112526705,0.344001403,1.386324214,0.06725189632,-0.1173047749,-0.3901947047,-0.09037459267,-0.3481162806
198,13.57591557,14.88357694,1.017651418,1.241224474,0.8352164018,0.5179608779,1.202665453,0.344677853,-0.297830215,0.8615769778,-0.5617147386,-0.6231885321
199,12.63772932,14.15397932,0.004991257105,1.110754164,0.9832110559,0.03859971413,1.261146724,0.4921681441,-0.1222902811,0.8028979619,-0.3449756068,-0.3867201232
200,12.84772887,14.91775415,0.1498690197,0.3760104266,0.0737416411,0.4454489599,0.9220098958,-0.2133681688,-0.2611030706,0.2978150186,-0.3327931137,-0.2746540333
203,13.31616406,14.07803819,4.499150045,0.3552168548,0.01146176887,0.1095655244,1.236808686,0.2002567221,0.7577633051,-0.9992285255,-0.1725153446,-0.06084391207
206,12.50380572,14.15325495,0.2640993613,0.657516038,0.3045765493,0.543429253,0.6214713236,0.4552738897,0.8608251132,-0.00474797608,-0.5338588042,-0.7315700001
210,12.6075573,14.51514612,0.5869997917,1.259801261,0.8838635893,0.02584589789,1.378387379,0.9512555331,-0.3586590163,0.1278879713,0.02096053544,-0.3079422237
211,12.74157276,14.54586642,0.0122477065,0.4071032098,0.630589174,0.4082925061,0.6903374711,-0.5203342279,-0.09223824089,-0.4038595498,0.1706995256,-0.8888505788
213,12.55016045,14.15942157,0.03786103222,0.5877464501,0.819160498,0.4076757739,1.173179012,-0.9172408225,0.8363657107,-0.6992949455,0.08023988701,-0.8850752322
216,12.78247881,14.80278788,0.06709126462,0.9162280865,0.6949132852,0.2925762555,1.137117876,-0.9435634947,-0.8919406982,0.06069240852,-0.3968292188,0.5149812669
217,12.75921614,14.21541712,2.445968504,0.5081196553,0.8769056477,0.4583772764,0.8472473789,-0.5360214184,0.7745550791,-0.1730618937,0.06960540141,0.01464185834
219,12.89719775,14.08764545,0.02906209807,0.5507522818,0.3001319625,0.4241433356,0.6031909831,-0.1916960136,-0.9846666309,-0.4015106767,-0.1176939159,0.5079950785
220,12.86895243,14.80199494,0.03664985743,0.6349713469,0.07327028416,0.3852591714,1.383567216,0.9617563499,0.8291459346,-0.8426185849,0.1903551241,0.3612787782
222,12.59454416,13.68435673,0.002970046052,0.6198290903,0.1388329033,0.006625414177,0.7995679433,0.1499409845,-0.773677478,0.2594249473,0.09565327845,0.945381097
223,12.675484,14.52472873,1.42046162,1.139150844,0.2971030369,0.4802299973,0.8218196645,0.7070983265,0.6812667279,0.8862601011,0.149001475,0.4032703954
227,12.85553324,13.82264494,1.778043405,0.3879266166,0.9892678055,0.2176661666,0.712819455,-0.01257338019,-0.116191591,-0.7958650676,0.1606094942,-0.8135930089
229,12.59888242,13.83145146,0.02707512374,0.5586907634,0.1712681112,0.4577525734,0.6371124538,0.2721073528,-0.3442151342,-0.3003723828,-0.351780971,0.2403896087
230,12.6559066,13.85273423,0.03339510817,1.077102832,0.4779259822,0.1526793266,1.14767292,-0.3750227732,0.5839635069,-0.03771280471,-0.6302472088,-0.9226070896
231,12.64921314,14.65192043,0.001103077753,0.6920522789,0.7102311063,0.4462260859,0.9665561791,-0.1716718003,0.4408284315,0.5906381754,-0.2156823899,-0.4332920869
232,13.52540267,13.7754618,0.965397744,0.3942001435,0.7376438429,0.3224682979,0.9923184458,-0.3221407764,0.3655533583,0.6186098281,-0.3061969636,-0.5624952203
233,13.0862787,14.30907304,1.403248,0.6697622278,0.162144888,0.5091176807,1.384942522,-0.3617657665,0.4422440117,0.1602587464,-0.3802489329,0.7296866803
234,12.56849167,13.8291032,0.00158514673,1.198606855,0.2488188831,0.4122490597,1.370545652,0.9849608305,-0.6054941783,-0.007186791738,0.1259490987,-0.2822714146
235,12.65415051,14.27445597,0.006304794379,0.67808004,0.6488753533,0.1066203753,0.8985033376,0.2091275617,-0.9228410591,0.7301206011,-0.06914836509,0.4496960497
236,13.17655062,14.43973914,0.6243744565,1.259021857,0.3279168906,0.1884196618,1.089608007,0.1391397227,0.3291385088,0.8791768249,-0.3512507607,-0.3789949664
237,13.32722422,14.41997228,0.902045211,1.424465617,0.4224371566,0.0679024009,0.7271319816,0.9408284994,-0.2173236065,0.8593303169,0.1921274206,-0.726799479
240,12.81514143,13.75827596,4.695260477,1.14685387,0.3580710055,0.07897769022,1.435438234,-0.2338271218,0.4286747737,0.9674484106,-0.6284135645,0.1001182152
241,12.72463825,14.16396016,0.1504975833,0.881445849,0.6531741588,0.4271479848,0.9378401353,0.5800841487,-0.4024204699,-0.9342955189,0.002085164014,-0.6146948817
242,12.57284656,14.84815672,0.2011562145,1.087582341,0.1219084971,0.5880360886,0.7370561118,-0.9093052683,0.17570347,-0.9445375112,-0.1003799532,0.4335746374
243,12.5772443,13.71695844,0.02669216856,0.4083516876,0.2597378199,0.342743885,1.176234207,0.5077842509,0.8899833243,0.6649264966,-0.4317939997,-0.3754911585
244,13.58583111,14.8864588,2.593177393,0.898472718,0.5670655319,0.4873241389,1.331925408,-0.2923276952,0.4803554116,0.6077223571,-0.5619947385,0.2377181996
252,12.58444777,14.185903,8.993331121,1.117389848,0.141903672,0.1225171793,0.9795429329,-0.2759977781,0.3077197742,-0.5402328383,-0.1001872186,0.2477673947
254,12.8959635,13.90623959,2.7141551,0.6107906357,0.5701413373,0.1015703674,1.265683893,0.7538557313,-0.8578191718,-0.7294032688,-0.587970141,0.9772841743
255,12.71256747,14.75244505,0.1734164865,0.4502841397,0.941318533,0.5211329,1.215501284,-0.793663446,-0.1347060518,0.2706542749,0.1316579745,0.7744729476
259,12.93380541,13.98526222,1.235535453,0.3396560986,0.8646890846,0.4133833344,0.5867130611,-0.1713907478,-0.360105366,0.8485964062,-0.3821378251,0.5166907653
261,12.84357938,14.08664527,4.695740551,0.4675177563,0.2644865322,0.4039684578,0.673843541,-0.9399968796,0.506585449,0.6947467812,-0.5682586146,-0.3243673931
263,12.51693784,15.00389983,0.005412188242,0.8216258548,0.1604200897,0.5581258413,0.968639362,-0.5430007369,0.5898440381,-0.8669848152,-0.1300462099,-0.6992380648
264,13.60828091,14.77333407,5.463084472,0.4743720659,0.7043512136,0.1264134101,0.6838299618,0.8748696592,0.04575091126,0.3208588216,0.1848623823,0.742123107
265,12.62805681,14.24939923,0.02361824333,1.196119882,0.7636242119,0.3529631204,0.6539392198,-0.1619848448,0.6083749487,-0.3589524409,-0.1147320637,-0.06547307695
266,13.11094722,13.78227667,4.676570152,0.4694919781,0.1700142236,0.2749994501,0.9198370929,-0.80203434,0.8514192576,0.6094029836,-0.4576810042,-0.8153633441
267,12.73390298,14.56952501,0.07735034503,0.6338254853,0.8167164086,0.2173412841,1.18680636,-0.09778504612,0.3365212027,0.1392848934,-0.3961979312,0.4438829561
271,12.92148766,14.09117675,0.00185954049,0.560653177,0.4081284832,0.1307449221,0.9647505674,0.8371623095,0.4704256066,0.1076287909,0.1921573887,0.3591706199
272,12.51962331,14.3203202,3.231138665,0.6837537335,0.8682915409,0.3854343007,1.445303376,-0.7343798808,-0.9205932019,-0.9136973765,0.1112689674,0.7610505978
274,12.58374998,15.08471576,7.748471921,0.8065478781,0.2077907839,0.1928492756,1.202000607,0.722138103,-0.2660690086,-0.8562786409,-0.5140530332,-0.1602772966
276,13.09332689,14.0240444,4.429294847,0.7466451463,0.3045679174,0.1123392903,1.175901213,0.8481353596,0.4137010885,-0.9764565492,-0.4203590148,-0.7693657777
278,12.50836364,15.06343205,0.08063257351,0.6843170887,0.658695972,0.02163358082,1.173026599,-0.698862434,-0.9593262266,-0.02986705366,-0.3840935691,-0.9566147691
281,13.6222875,13.71469588,1.75385653,1.256831783,0.5703175672,0.0613754236,0.5867299662,0.3164482686,-0.0840213258,0.1229500652,0.082945651,0.6145117743
283,12.96043966,14.3222852,0.8236328997,0.494440597,0.1337052793,0.5659926646,1.162051962,-0.2578603976,0.7469805506,0.4094263874,-0.5189448177,-0.2864106105
284,13.02773002,13.87493803,3.046637961,0.34139424,0.04315899035,0.3769320925,1.322152536,0.1945712962,-0.3328205813,0.2338377948,0.1731392736,0.4800441644
285,12.67346801,14.78333226,0.02683000229,0.506261629,0.1369560024,0.571015025,0.7964990421,0.6511652187,-0.3937283751,0.04366119068,-0.1093571773,0.3247958889
287,12.58444285,14.52651821,0.006230793487,0.9240097353,0.8958725233,0.550901572,1.148484352,0.7048446208,-0.3880463844,-0.7463951613,0.05073487299,-0.3456400888
288,12.67535888,13.60646385,0.7737104167,0.3110381177,0.2801012767,0.160680271,1.224974002,0.456124157,0.1032139859,0.5518551508,-0.2918993592,0.4920020126
289,13.69497324,14.80807306,1.323448775,1.282976474,0.5071141746,0.1963421628,1.036277078,-0.6260421755,0.8196247548,0.9071537237,-0.2376537621,0.1921200831
