hod,LOGM_CUT,LOGM1,SIGMA,ALPHA,KAPPA,ALPHA_C,ALPHA_S,S,ACENT,ASAT,BCENT,BSAT
25,12.91008837,14.84904548,4.707780987,1.19592326,0.8774695794,0.1201758586,0.6204322024,-0.234580663,0.9274581342,0.6995149591,-0.5893998815,0.07473199106
29,12.53467036,13.65843803,3.72034239,0.9818993203,0.9523572094,0.4653870638,0.7990555239,0.93869575,-0.6800673648,-0.3336335663,-0.07499693629,0.375135322
30,13.57925186,14.82800284,5.266372221,0.7680395073,0.58018693,0.06825140126,1.072257428,-0.5560026597,0.9282347851,-0.5407569364,-0.1821834848,-0.6726435314
31,13.04236951,14.70240203,7.382396889,0.4093488564,0.9751971629,0.1250614562,0.8617869818,-0.05320103232,-0.1190302449,-0.7176773694,-0.593323417,-0.5258766998
32,12.9329962,14.96940146,0.07316903974,0.5495865647,0.2743586462,0.3390147798,1.205162474,0.1165137361,0.8891965387,-0.2930496674,-0.4333323639,0.2490078181
33,13.66079315,14.03564359,0.887437752,0.3227561701,0.9144802764,0.3034769202,0.8197991736,0.3596713854,0.3554518683,0.2675618362,-0.2452029113,-0.431821065
34,13.09000839,14.35540098,0.5564416518,1.462465105,0.5184037516,0.08466589354,1.400286257,0.336233882,-0.195879087,-0.2988871092,0.05125326452,-0.796076528
35,13.19801992,14.76791665,1.602148256,0.3987559289,0.6385486847,0.02793270386,0.9847482385,-0.007855001789,-0.9780294587,0.2872987286,0.1504122164,0.06823259995
37,13.47207074,14.18302098,1.879392304,1.229628991,0.2995834226,0.1523028444,0.7722988386,-0.698502034,-0.7699486499,-0.9579147519,-0.1854148489,0.03861316455
41,12.5907682,14.18078115,0.002604646531,1.438568928,0.4959561484,0.4999650271,1.071025523,-0.718077884,-0.6230973119,-0.343739898,-0.03923470861,0.3162901838
46,12.86451984,14.05521921,0.1133713443,0.314173955,0.4978758578,0.5221901849,0.5806556799,-0.02929928903,0.359735578,-0.2626543722,-0.4518298109,0.1317514815
50,12.62595507,13.78726029,0.007920661825,0.8342486863,0.03425167588,0.3960627679,0.8975357813,-0.4547268697,0.5419035706,-0.1205847423,-0.2856437811,-0.5562698324
51,12.95056891,14.26237946,0.01124796345,0.6004680895,0.5822970367,0.2689540888,1.438356024,0.8931476843,0.05438490836,0.08060913032,-0.6640474537,0.02312166663
52,13.67931804,14.94472253,0.9839896911,0.350348843,0.6052750518,0.5280000273,1.451850796,-0.39809973,0.6044082295,0.9602398602,0.1216592729,0.2443813147
53,12.93170514,13.62683566,1.842289006,0.378247384,0.8083460711,0.1738703775,0.7193291474,-0.5480093406,-0.9281725385,0.9932682247,-0.1850725061,0.294437858
54,13.36724435,14.18198201,1.502461123,0.6936698195,0.4984216533,0.03133246987,1.445824778,-0.7483185196,-0.2884925177,0.1573688011,-0.4069488774,0.5253181937
55,13.42421734,13.89655674,3.219226335,0.6490823795,0.9663601651,0.1596451697,0.7888447587,0.3471258379,0.4780573455,-0.8927347993,-0.425921468,0.5146002271
56,13.21688318,14.63313141,2.808747276,1.246629772,0.1057835761,0.1453258461,1.055551067,-0.4305775955,-0.2725138364,-0.6408309678,-0.02919980644,-0.5704204928
57,12.51556266,14.06389322,0.4371836107,0.5831011011,0.5109506829,0.08283764509,0.6661010604,-0.04120379593,-0.6605499351,-0.6804532422,-0.3378041858,0.7128764726
59,12.60554959,14.76664851,0.4532753408,0.7751518245,0.4813788939,0.3815826249,0.759615186,0.4015136493,-0.8735453375,0.3320270505,-0.5794877638,-0.7385744852
68,13.43232221,14.56289618,8.079383728,0.8446402174,0.449244819,0.1093136648,0.9074199989,0.9195572114,-0.1624340104,0.7028699577,-0.2935433855,0.2523372222
71,12.92108665,15.05598308,0.03542081638,0.6769954753,0.0008376962305,0.2851626087,1.160727285,-0.8396880466,-0.787110679,0.3412831956,-0.560612179,-0.9191463553
76,12.76900146,14.01115406,0.6114326126,1.146916619,0.7483311709,0.1842503238,0.8963826906,0.5208752662,0.8620351941,-0.4368326229,-0.6574871743,0.1677944848
77,13.17692503,14.48457039,0.7029761962,1.321966443,0.01467912388,0.5234552052,0.8873262203,-0.6244507989,0.5227418138,-0.7145681883,-0.5741114451,-0.6632360566
79,12.6639246,14.16434787,0.01846153627,0.672517365,0.08609932439,0.3487690853,0.8075828568,0.5419064542,-0.1876183352,0.9345415505,0.1626736607,-0.7056425062
80,12.65594487,13.60758217,0.001972778429,0.888725266,0.7696488845,0.2662869587,1.035105061,-0.3847821644,0.8345990333,0.8931487429,0.1961263514,0.2463893033
81,13.56094592,14.35816906,1.016234921,1.147268013,0.8621683581,0.1481617561,0.8942258305,0.5770815236,0.2557201473,0.1494055132,-0.01643296164,-0.4755311529
83,12.95374422,13.62333544,4.590873365,1.328010099,0.6909812555,0.4220348761,1.395484124,0.708608758,0.7231458094,0.01916862033,-0.180035433,0.8406171668
85,12.57400206,13.71781706,0.5147888011,0.3685083002,0.06824686337,0.3087810964,1.244720671,0.05462890016,-0.2398706482,0.4722784276,-0.2332725521,0.2899612725
86,13.02434434,14.50036053,8.299090173,1.153828538,0.630239014,0.4715679435,0.7753628875,0.3929622752,0.5805251614,-0.8461591151,-0.3356237632,0.1298518818
89,12.6941534,14.99666786,7.029671902,1.373049354,0.286681665,0.2276903248,1.196666054,-0.3516275919,-0.2923831107,-0.7757432889,-0.01893768754,0.5485144759
90,13.32580131,14.75046503,1.10970602,0.8659967214,0.2066003203,0.2501166592,0.7293227605,0.3237792504,-0.6167930352,0.9288035274,-0.458629078,-0.6591169173
91,13.04556452,15.07000658,0.4203876123,1.13553033,0.4632619845,0.3787928737,1.026348219,-0.7622426558,-0.4339365297,0.5608196069,-0.04592633882,-0.6415704993
92,12.56728191,14.39896631,0.01399742727,0.4072385703,0.2380030002,0.2315356725,0.7340163371,-0.02315979721,-0.7159314443,-0.9486852611,-0.08002094252,-0.635961161
94,12.7214544,14.80757687,0.002029750618,0.3757251785,0.8301095179,0.3658923456,1.323921274,-0.2692469839,-0.4094795844,0.1983788697,-0.1212901781,-0.6187400937
95,12.59346121,14.90211366,0.003418645174,0.8500087382,0.3780064413,0.01007522833,0.865710652,0.8835794442,0.3592271496,-0.6239935806,-0.07450386619,0.7540412248
97,13.46210687,14.2933963,2.537815324,0.3374420047,0.8030539604,0.4576510026,0.6329021893,-0.04052311799,0.224289618,-0.03176215457,-0.007600667221,0.3479967729
100,13.40933225,14.48424086,7.432326443,0.910687855,0.2832584211,0.6047852029,1.191611989,-0.6263405521,0.02306099987,-0.2946473628,-0.3498958343,-0.2906101711
103,12.59736275,14.96207854,0.2921899034,0.683264563,0.673293853,0.0360494412,0.9356076927,-0.08029928831,-0.7473560376,0.563673829,-0.399272263,-0.1452957182
104,12.53515882,14.01257256,0.008622056921,0.9824811058,0.4076237329,0.0433283519,1.112361323,-0.8215684398,-0.880587275,-0.04788400968,-0.5789608293,-0.2677909693
105,12.99584016,14.67341519,7.45017848,0.9626457969,0.6447643978,0.4951276027,0.9689937889,-0.7837033719,-0.2056367678,-0.5229617993,-0.330118567,0.1141467117
106,13.00075029,14.49878535,2.192652761,0.9120223887,0.1938191879,0.02009935733,1.316978321,-0.4875928019,-0.4234327196,0.06542092355,-0.09999954186,0.1682888634
107,12.69159471,13.95603358,2.330332356,0.4197707476,0.9556383764,0.2055036684,0.8902028554,-0.4222668148,0.1512157812,0.2926452485,-0.6380316178,0.607747747
109,12.53802506,13.85516515,5.555971153,0.5219583867,0.9540318806,0.5287804021,0.7727144791,-0.2655371525,0.2797807821,0.1077297696,-0.4232494579,0.097758798
110,12.60990295,13.86275123,0.04549650638,1.075314629,0.655960646,0.08923875357,1.464080093,-0.2809412841,0.5924355488,-0.4673708158,-0.02652661957,-0.8333516035
111,12.89364216,14.53155927,1.666780219,1.141002497,0.3827869783,0.09298664422,0.986339567,0.1198480249,-0.5969860852,0.2651970868,-0.5021916191,0.06544487838
112,13.21204478,14.44088486,3.656789605,0.9470990151,0.5949446848,0.1193519591,1.341362267,-0.7634353979,0.1719743766,-0.4389241664,0.1623902797,-0.8585123072
113,12.72255119,14.65611473,2.333308873,0.951682256,0.3908116435,0.5949085352,1.213146993,-0.0118207289,-0.9242691721,0.8740709079,0.1062888505,0.2939088228
114,12.88490896,13.81140037,0.003715200394,1.406493488,0.974867356,0.5233277794,1.29607441,-0.3228152304,0.7127419922,0.1538293755,-0.2794977492,0.250362794
115,13.01308493,13.9731113,0.05490759582,0.6742967431,0.848864495,0.002463462715,0.7832095796,0.2723741686,0.8801991278,-0.5817268266,-0.2037533256,0.2616976272
116,12.99771807,14.3299144,0.3086036585,0.4539914131,0.9555244026,0.4094172589,0.7364141413,-0.2546841128,0.5300655127,0.06883478771,0.09324159502,0.6631355157
117,12.69289576,13.82037857,0.002635629837,1.426843835,0.5747635911,0.4825967479,0.7214622912,-0.2187130249,0.5699141317,0.4670499743,-0.3348611409,0.2441307194
119,12.67109127,13.82424029,1.714759431,0.5000513232,0.1188320168,0.4168037685,0.6875279773,-0.6549244411,0.1230989589,0.1948708768,-0.2293700503,0.1998655881
122,12.92019306,14.37254846,0.02745558887,0.672187838,0.1689806932,0.3352723347,1.437580715,0.55066629,0.4654036332,0.8925413831,-0.6112130109,0.6114085662
123,13.15745733,14.20885968,3.460584969,0.5342633352,0.2963509236,0.594576784,0.8707179609,-0.375744434,0.8032706809,0.2365835616,-0.1929325089,0.89990146
127,12.83944922,14.54549418,4.569579357,1.458865762,0.9480894066,0.4702217579,1.201632164,-0.5201227903,-0.9364118795,-0.02588999227,-0.5811620911,-0.7430654493
128,12.88340838,14.15185853,0.4494850855,0.9068699051,0.7360435757,0.4552115156,1.330625655,0.5633585529,-0.7586815213,-0.3705891175,-0.08819429182,-0.09054342896
129,12.8106272,14.11319874,0.4967411428,1.164988603,0.7928352466,0.3833640669,0.6222671993,0.9318108876,-0.4644292617,0.9217450617,0.1573422112,0.1513249727
130,12.69672539,14.05401276,1.23342948,0.5288076633,0.691966148,0.04713676288,1.41548725,-0.4659464666,-0.7753426151,0.7057463645,-0.2060166359,0.1427216835
132,13.0493835,14.35676178,0.9165222039,0.6569139664,0.8370041846,0.4929267941,1.344404479,-0.2871638101,0.8718824848,0.9592774843,-0.6254106705,0.7136281781
133,12.6394995,14.54069311,0.008532660272,0.3993830037,0.5890709272,0.03839296461,1.371065981,0.8930918417,-0.5331341013,0.7538486431,0.1689010391,-0.1302940891
135,12.63234311,13.75843984,0.1274610356,0.3936316322,0.3634448005,0.5491338783,1.104935864,-0.4446938513,0.2438997001,-0.70574559,-0.2802070713,0.4194175764
136,13.50015155,14.32966508,2.682046793,0.6768170112,0.890818933,0.5026228881,0.7926378611,-0.5905936778,0.01653786471,-0.2681905702,0.019423877,-0.220489119
137,13.12737114,14.51911335,2.305837437,0.5120757498,0.8561457515,0.1605672319,1.280205547,0.4077803294,-0.8645870754,-0.9594151308,-0.4317172384,0.495866271
138,12.96222694,15.02096092,7.756557189,1.448287855,0.3902514535,0.363250157,0.5861002439,-0.2049132946,-0.6022195788,-0.6323980134,0.1563048223,-0.3949301501
139,12.90571213,14.91616802,0.704533751,0.9942098471,0.789246337,0.3668255359,0.8636588321,-0.9692188386,-0.07008454312,0.6453143744,-0.607593312,-0.56575357
140,13.29718923,14.4490943,8.111491085,1.334340731,0.6882360779,0.1465455174,0.6593963846,0.9047473619,-0.9391162043,0.4560300312,0.1075904206,0.4104773654
141,12.93324755,14.1110971,0.006169578732,0.4275807743,0.1684007754,0.181603488,0.8061842602,0.7511017356,-0.1878380695,0.344372795,0.01682762135,0.2410605916
142,13.28977983,13.71882652,2.106099995,0.930149813,0.8544396163,0.5285058132,0.7251492229,-0.08736088512,-0.507297853,0.3973167738,-0.5907360922,-0.774731424
143,13.64275241,15.04089203,1.054978365,0.6003003565,0.6417016386,0.03776992406,1.09370111,-0.6332739694,0.2241339509,0.5939586316,0.1105921422,-0.7565607833
144,12.9249012,14.76378584,0.1297465033,0.544814193,0.04722777569,0.3857528159,0.7878831364,-0.6497745734,0.6565052346,-0.9581098091,0.1338009639,0.8429085505
145,13.62017966,13.8664399,2.649182886,0.78451425,0.3866440539,0.1331020999,0.9350561607,0.2749481231,0.05539089905,0.01731850338,-0.02477121224,-0.04362736442
146,13.54696844,13.8523952,3.002838637,0.599268975,0.7442377768,0.1484260035,1.055818816,0.1367572014,-0.8390106165,-0.7537034778,0.004117279152,-0.8865600735
148,13.52727127,14.09549402,1.242924649,1.251576742,0.7891019566,0.1289861698,1.482743769,-0.8520377509,-0.6241520884,-0.9483275066,-0.2803448918,0.9883884807
149,12.58837912,13.73526191,0.4411841498,1.19606242,0.7016271074,0.002733663213,1.2246918,0.8942532822,0.3696938462,-0.03444841641,-0.3530942509,-0.3794510324
150,12.81256941,13.98918841,0.6495306335,0.6824650684,0.9805249856,0.4864807791,1.214227844,-0.03913667123,-0.2162117651,-0.3091717339,-0.293132133,-0.7233201279
152,13.27750315,14.96639298,2.594323566,0.3954735253,0.2237198089,0.1190591516,1.127393694,-0.3775500976,-0.03969331022,-0.2649231305,0.0086005933,0.09647705857
156,12.59886983,15.0669735,0.03763490552,0.5991020699,0.09709565451,0.01359986336,1.05286469,0.9275820275,0.3165490649,-0.6623665337,-0.3071157955,-0.04044835157
161,12.7210459,14.34134698,0.03497093264,0.315067752,0.9889865206,0.5361085864,1.273330416,-0.9586491237,0.3194616143,-0.2373062163,0.03505547888,0.1224122834
162,12.79388897,14.56969242,0.08899821564,1.385418109,0.7471808654,0.1121952422,0.9647429162,0.569578336,0.3315438739,-0.9351388663,-0.5460070197,-0.6909268115
163,13.40180865,14.57339302,6.534178357,0.7993385611,0.5810161076,0.09850229994,1.411111349,-0.4777655813,0.1402812176,-0.3062080925,-0.5563455499,-0.8357684838
164,12.5529822,14.28175254,0.1990786417,1.25561988,0.02796132881,0.1174463873,1.082611528,0.7123778735,-0.7242263141,-0.1021285482,-0.1918092786,0.4246356693
165,12.91463007,14.83182479,0.3835061169,0.3097771341,0.3548779477,0.3995500083,0.6605454143,0.9757653301,-0.6190040451,-0.8739539134,0.02098191487,-0.4668139564
167,12.62059566,13.77863217,4.935536781,0.9868833159,0.1976089704,0.05176637405,1.152823165,0.1322277063,0.104635529,0.9457871291,-0.2601471747,-0.09633300908
168,12.68609538,13.72786442,0.932252484,0.7081843217,0.8071935333,0.5128213991,0.7123350446,0.1212026924,0.07132298511,0.3792042005,-0.01378505819,-0.8494420577
169,13.18590671,14.40344544,2.04419555,1.469758782,0.2028852433,0.4710560671,1.197430142,0.6489868305,0.1429898295,-0.01132171771,-0.4818527863,-0.6748862697
173,12.63687451,15.0435105,6.979777246,0.8460192318,0.632145854,0.2335288933,0.8963716648,0.3989658393,0.3340093848,-0.4733603358,0.1098196345,-0.1283580099
175,13.49033851,13.65818686,1.081054122,1.084444138,0.7413358482,0.3659596605,0.8062499312,-0.6203523846,0.2916820737,0.7331349999,-0.3041026537,-0.7408618075
176,13.32958471,14.85861018,5.912476588,1.282780924,0.3882143575,0.279570395,1.239782711,-0.7856586522,0.7491451709,0.0963013473,0.1854913791,-0.1877718435
177,12.75570244,14.31169475,0.003417110191,0.8412270549,0.4163822387,0.03185258239,1.24958336,-0.2385910204,0.5601697856,0.850533206,-0.2079602922,-0.2713923901
178,13.03599037,13.69050683,3.151969508,0.4056016566,0.9626105374,0.3566328153,1.464222361,-0.8818190834,-0.1377047201,0.7231813088,-0.5174716729,0.4263881549
180,12.52998223,14.78417242,0.7409244004,0.8800705008,0.07370338387,0.5372988518,0.7620110282,0.5038331508,0.3211195891,0.1824263677,-0.1850804915,0.7994007586
182,13.50771959,14.39898794,6.202370303,0.3263460889,0.7333194551,0.5821462994,0.9803200204,0.8816840346,-0.7814526332,-0.5806211116,-0.5110682006,-0.3938898089
183,12.57395591,13.79511597,0.01584281798,0.4738037806,0.548916314,0.2479184144,1.254073011,0.8933751978,-0.614739229,0.2380734698,-0.4205436867,0.5798525885
184,12.9097477,13.91994537,4.890205717,1.332992226,0.2183946354,0.3271770691,0.9782261819,0.9595085684,-0.1455120837,0.1655875955,-0.189323274,0.2642050359
185,12.63113143,13.78972405,1.431437499,0.8831201013,0.05095389994,0.3536552458,1.459026174,0.469020693,0.6025983922,0.1396022181,-0.3990277465,0.4778238264
186,12.50283747,13.94366633,0.02490023454,0.6063130951,0.49441943,0.03716488315,0.8738815531,-0.5419598839,-0.1315681044,0.4890512814,0.1624656799,0.7060950553
189,12.5266743,14.70944238,0.473672266,1.093764098,0.6725961287,0.3388867901,0.6202474879,0.102947572,-0.8700806177,-0.1231431812,0.09387593004,-0.4577571338
190,13.53132724,15.02511416,2.383444851,0.3546467741,0.8602321911,0.3979625871,0.6231748296,0.4759430181,-0.01278528661,-0.6456886325,-0.07761770996,-0.2190575282
194,12.57829701,15.084769,0.4358121471,0.3356561191,0.3194198361,0.1428681356,1.256251956,-0.277505877,-0.2668797057,0.7677710535,-0.4283575527,-0.02242102364
196,12.6041835,13.97880285,0.01656446346,0.7445565238,0.8630266028,0.4164037256,0.8274234219,-0.6217512003,0.8474193691,0.8107658703,-0.01943589149,-0.4833122565
199,12.94770173,13.80973332,0.003231239937,0.4343303036,0.1121304667,0.05276517184,1.085517703,-0.813591952,-0.3719064812,0.6844490908,-0.4859795334,0.7248010449
200,13.04087921,13.66051617,0.02403196042,1.418525687,0.8832496911,0.04504237332,0.6653681644,0.01046484998,-0.6210989137,0.3798058916,-0.2350956383,0.4460942464
202,13.34270736,14.76930599,2.437282681,0.7139978043,0.7901038896,0.5398125493,1.308574335,0.2970000236,0.1799556983,-0.3486428143,-0.4742384187,0.9695955635
203,12.97053179,13.95800215,0.6716089679,1.093490641,0.5803252245,0.06279379143,0.6482538938,-0.2236673713,0.1214485633,0.8928190706,0.06386617616,0.5916300549
204,12.75063037,13.61945152,0.002970184194,0.3696204444,0.8848072661,0.3254864569,1.474151268,0.6860092355,-0.536579277,-0.7174201459,-0.3381410146,-0.5991966271
205,12.77890351,14.72801015,0.1710833089,0.6640549493,0.7294608486,0.4697835483,1.06049939,-0.6758625,-0.1832402738,0.6030260027,0.01065790648,-0.5275303377
207,12.84460339,13.73234195,0.001247949557,0.7664167453,0.9624720313,0.07184188457,0.6135901,0.3658059156,0.2016550824,0.8951015063,-0.127767769,0.7794225888
208,13.61744732,13.94070804,4.075067781,0.712814798,0.6142544868,0.405366762,0.9022304604,0.1734910864,-0.6273100743,0.08299148674,-0.1585998314,-0.643636661
209,12.60282949,14.74213552,0.001246577918,0.6153135787,0.6972951507,0.573784325,0.6980370545,0.4767886783,0.9183667467,-0.2469400488,0.1054745448,-0.3877513399
212,12.91126824,14.96449821,0.06908295542,1.222455947,0.6503054637,0.03102159742,1.165917822,0.2810449943,-0.5925586726,0.9087464038,-0.2352086398,0.7694419664
213,13.10958084,14.16562773,2.836866648,1.076116428,0.5176924461,0.5695404705,0.7808679717,-0.7588896416,-0.4904467499,0.1554818055,0.0541704753,0.5817409967
215,12.70741307,14.63929065,0.001228576207,0.7031913892,0.8550310311,0.3441505196,0.7153602476,0.4503276148,0.2809941772,-0.4662334949,0.0379599989,0.006281406517
216,12.6048419,14.00363631,0.8643769071,0.9185177039,0.2160349518,0.4266532282,0.7549010918,0.06709475516,-0.6475255297,-0.7912807212,-0.4876438557,0.3293032085
219,12.5219702,14.48621373,0.5271495407,1.047672768,0.8750979572,0.3720967484,1.45107235,-0.4989807811,0.4248549041,-0.3784014511,0.1969876146,0.2394813558
221,12.93723852,13.91589372,0.09265832106,0.4462571451,0.6335883537,0.559189166,1.376535012,-0.3683895069,0.3833447202,0.9492921645,0.1843735462,-0.3466207793
224,12.66190251,14.66829979,0.00514744148,0.565228363,0.3717462083,0.1673940773,1.361526709,-0.2914377678,-0.7484767592,0.08879830393,0.1020840899,-0.8116127484
226,12.51853571,14.33849619,0.001984428569,0.5047760077,0.02582460623,0.2807954932,1.303552086,-0.1071233558,-0.8616233226,-0.01964158726,-0.05432694931,-0.6322171398
229,12.78893665,13.7277887,0.1924945886,1.442028858,0.361614021,0.1038548597,1.196773683,0.4426567212,0.715013729,0.7015388441,-0.3034808715,-0.7632379146
230,12.94070437,14.72325444,1.677617025,1.337106737,0.3615781788,0.07251501178,1.384190469,-0.7993843273,-0.759149634,-0.9292299771,-0.6631936321,-0.341913266
233,13.39715859,14.33449322,2.943072046,0.4761167503,0.5458031897,0.5279819798,0.7352176788,-0.3206172368,0.6835070942,0.5887474725,-0.2278046004,0.3022881213
234,12.99073746,13.67424186,7.606132692,0.7533691053,0.3539623663,0.5350189637,1.319487976,0.5023934737,0.6704880204,-0.7483271405,-0.03008115528,0.2082393464
237,12.82275706,13.77807501,0.4202205061,1.367104257,0.1323831049,0.1348844351,0.5840312285,-0.6462978289,0.7309596069,0.940886429,-0.300652317,0.3258657076
238,12.54369517,13.90057074,2.880336409,0.8028204865,0.7084179707,0.5678342514,1.394399288,0.643356585,-0.1479378118,0.8385369045,-0.3081327102,-0.2965412733
240,13.64455039,14.47224045,2.602016109,1.25206425,0.3763860343,0.2350159063,1.156533298,-0.5506899391,-0.7059878301,-0.5248542418,-0.5683245159,-0.06400750027
242,12.77740585,14.57493143,0.004962728439,1.040729326,0.1551558859,0.4272466305,0.6645010614,-0.607890379,-0.7082091974,0.6413772749,-0.5987757422,0.9655979427
243,12.6870202,15.01685469,0.03122841108,1.26187664,0.3369916758,0.5361004344,1.272440949,-0.635094383,0.9154822544,-0.2269297945,-0.5391274359,-0.005200329178
245,12.83213626,13.62389777,0.001524662628,1.064975285,0.9090832369,0.3035316976,0.6536084172,-0.7685101092,0.4064239826,0.3897363476,-0.08390122871,0.1125629954
246,13.33038616,14.5186841,1.956970466,1.19393032,0.0517264645,0.234392718,0.9002339468,-0.2258042208,0.2132520308,0.7320820391,0.1128363157,-0.2342986946
247,12.5276648,14.33283361,0.003469779891,0.7362799513,0.543046315,0.3289924415,0.8022983296,0.3874653237,0.781969855,0.7458461473,0.07625725929,-0.2592772468
248,12.76334642,14.05914027,0.0144025616,1.04742126,0.900974643,0.58021651,1.14162952,-0.1557367317,0.3819735676,0.9864822002,0.1169899178,0.6762105882
250,12.98919826,13.79876752,0.01198304457,0.8619935961,0.8170355021,0.3799509413,0.9241781035,0.3303096717,-0.1741540032,0.9000644052,-0.6113159811,-0.3208213179
252,12.55577116,14.17554836,0.01213284461,0.3407370452,0.7092646181,0.04039020741,0.975141323,-0.1767553591,0.4231158204,0.7712391248,-0.5975257227,-0.02875444374
254,12.90965259,14.1102027,2.97640004,0.635691451,0.7857047387,0.4383671594,0.8376972988,-0.6107432388,-0.1723369902,0.8066032011,-0.4855614302,0.9552548743
255,12.56656209,14.48934665,0.1230042361,1.379102469,0.286400803,0.4282605001,0.6737577836,0.9271098052,0.6871169862,0.4379532723,0.008181111679,0.03126640172
258,12.89383997,13.67485007,0.499586304,0.3492947877,0.5514807736,0.2614133709,0.9355443537,-0.1768594493,0.4122183003,-0.798460866,-0.610412876,-0.6285463414
259,12.94619471,14.04226917,0.01359651742,1.330352748,0.2252961211,0.6044541295,1.34727282,-0.3726817799,0.5933036113,0.6804701332,0.1526061433,-0.7658195569
261,12.6342343,14.13544788,4.027581403,1.284020898,0.03499096479,0.5820670445,0.9485935543,0.5680943638,0.3176109322,-0.5313071826,-0.5382203397,-0.7059618286
263,13.25316064,14.63937824,3.684249103,0.6813079148,0.9521247359,0.160907284,1.247264522,0.2900112159,-0.9659154054,0.2727091836,-0.562594165,0.7558306124
264,13.38988868,14.72670191,1.239429046,1.110236783,0.6281433745,0.311547929,1.229889922,0.10821594,0.8745085717,0.1490161689,0.09577124863,-0.5882013881
266,12.76068243,14.40351052,0.0758810329,1.426656218,0.4814165443,0.4096551905,1.254708723,-0.3478919896,-0.2840662603,0.1928767328,-0.135745267,-0.8644474139
268,12.51183474,14.20788466,0.001884370217,0.7440811518,0.3736971294,0.4302649604,1.445132335,-0.6415364352,0.2377815827,-0.1827294952,-0.1488439871,-0.04167028935
270,12.71459542,13.74851827,0.02232737928,1.212720591,0.6154660427,0.4958699577,0.992698719,0.4336840442,-0.4187026289,0.7006042063,-0.3640224828,0.2822592223
271,12.56872977,13.74873272,0.4780376184,0.8231614055,0.3830040419,0.1917183209,1.429096008,-0.235472777,-0.7813685991,0.5250432131,-0.06625545924,0.4499126642
272,13.52561404,15.06136043,1.171415038,1.167535011,0.4437409049,0.07289296844,1.379206363,0.2936435234,-0.9434237545,0.1518169261,0.1639534525,-0.8723993635
273,13.45376014,14.66070845,2.504628933,0.3883498452,0.4718370371,0.3620592076,0.7410916604,-0.7475649726,0.07210464081,-0.07667452652,-0.5485475201,0.004004961374
276,12.76339216,13.85044642,0.001235992728,0.6069333741,0.6543812984,0.1399554226,0.6619513862,-0.6150205522,0.2058633251,0.2642998345,-0.2785454034,-0.6090971062
277,12.60899933,14.40685706,0.02250735446,0.3757954334,0.3379324922,0.5386408104,0.9407296999,0.1770786554,-0.04279809653,0.9905740534,0.1971737159,-0.4626700793
278,12.61026749,14.08415828,0.01360174291,1.255988034,0.7268236996,0.09131697718,0.9265009946,-0.3201000704,-0.01870815117,-0.7735903163,-0.101480344,0.6791593204
